SK_ID_CURR,TARGET
100001,0.03453677450508935
100005,0.14692079741624217
100013,0.029709888320637617
100028,0.03589743426805897
100038,0.15548731895472725
100042,0.04176194113392505
100057,0.005544495862248226
100065,0.028502887383834986
100066,0.010314515377610235
100067,0.06131046218981876
100074,0.07338163956515292
100090,0.03377361877894406
100091,0.1701773972589017
100092,0.05603954764489994
100106,0.05137037393843472
100107,0.19496059495001433
100109,0.0377071402859763
100117,0.021915685071663433
100128,0.08781151335669542
100141,0.03557563346751165
100150,0.038757590629042785
100168,0.00975824121658007
100169,0.03043761291371033
100170,0.1808071566172005
100171,0.06902700726423781
100172,0.11620935679818813
100184,0.07918434150580594
100187,0.05811479843921581
100212,0.026907071833415026
100222,0.05514850737822837
100223,0.021317661992733376
100232,0.00977269394275604
100241,0.12350552953567646
100245,0.023535921906162775
100253,0.019277697821982447
100256,0.06210392005814694
100271,0.011676148398608418
100278,0.48562985499938055
100280,0.012654463657023673
100306,0.23781525457785774
100311,0.09369619957874309
100312,0.01891544658523788
100330,0.1404602241076412
100331,0.02376984995119471
100352,0.11650314565686108
100358,0.0548479552045935
100367,0.018311600977551176
100382,0.09761985482807914
100384,0.14750074496805562
100385,0.06352893684339049
100386,0.03353242588703934
100399,0.030085316786602728
100404,0.02779364806794965
100416,0.013025661488700994
100422,0.023635338125088428
100426,0.03173714356160088
100438,0.03227263813673137
100444,0.1296772226970282
100445,0.13866733178474325
100446,0.056293346016729716
100447,0.020942109784833955
100450,0.17054562623377853
100466,0.014138335166146123
100483,0.017891685758521864
100484,0.022362611657609253
100494,0.05330689655581804
100510,0.13396984810332369
100512,0.013176298406143226
100517,0.021654318679843732
100548,0.021074610645288643
100551,0.03933287749060039
100552,0.07755286450650171
100553,0.012165125078061024
100561,0.12724875003407893
100568,0.3602116348094845
100569,0.016820801472101188
100591,0.11256925479217977
100592,0.027703165605655528
100602,0.02970453759295973
100607,0.06959304155809637
100613,0.05481724753678666
100617,0.08016333118000613
100618,0.06156256879978427
100622,0.052880750005626684
100625,0.11947988147759266
100677,0.08380812348826917
100699,0.034142427263101814
100702,0.3250559739046555
100711,0.024778416096846514
100729,0.145379179693647
100740,0.19205076140251867
100744,0.13343802315919362
100745,0.041648179114795486
100747,0.07830632913392525
100751,0.46005609921796886
100752,0.03455714468560345
100753,0.18698753228421225
100754,0.3086930525476994
100760,0.04225315804283555
100762,0.08113882736116303
100763,0.02422340701480976
100765,0.014466562327839869
100770,0.10583095934679529
100772,0.023715976589195074
100777,0.022595009392153066
100791,0.016873009675373106
100792,0.009162281043424716
100797,0.030296137555038592
100823,0.05730062011392831
100826,0.025098502076373277
100830,0.03410501532331402
100836,0.13653998161579942
100872,0.05942027812039877
100910,0.03821556094712092
100913,0.08428539834732425
100918,0.012545453091244697
100931,0.00812285969040535
100952,0.03354680493507181
100953,0.021593415682939012
100965,0.14763559385625533
100970,0.018808251451421357
100982,0.174282977246864
100983,0.3720361201094702
100984,0.06673650669194457
100987,0.03124946067687072
100997,0.04936200642939202
100998,0.26845100100407315
101002,0.022602386255288275
101005,0.13011576532829283
101008,0.5086455639458934
101020,0.04258116258680848
101021,0.05973759398944686
101024,0.031775505009161355
101025,0.23230293753252104
101026,0.04335169408249056
101031,0.012367610135878039
101041,0.01978424104596254
101051,0.004999552921712863
101055,0.06763858754329588
101056,0.2487183660144594
101057,0.025862069688597545
101064,0.01365377200719963
101079,0.06108524956675851
101087,0.008352249670078492
101090,0.02640395208444153
101092,0.07764674408914558
101097,0.11572256008763629
101099,0.01914271738528311
101107,0.12371058322952805
101118,0.019510267165249184
101125,0.09158144397638716
101126,0.0077070999579792465
101128,0.01155305370364883
101136,0.03824893094940551
101140,0.24793996059000944
101149,0.07415382864801426
101160,0.12651444772623072
101169,0.1710670760584178
101181,0.03616382702634432
101186,0.007335098069617281
101190,0.026109991959685858
101193,0.09284017872885307
101194,0.07723295761905279
101198,0.19488692397911245
101200,0.021952681252474567
101204,0.015042383259100612
101211,0.061769329158902146
101213,0.03282389187418279
101223,0.020021871774754244
101225,0.12094205082455624
101237,0.04552342210596495
101243,0.07290712355457529
101244,0.07606651018896259
101258,0.0225671325954601
101259,0.1391194181062458
101268,0.14342725073985843
101269,0.028463002352547548
101271,0.03226302520582585
101279,0.034662563107050647
101281,0.13025286793685106
101287,0.02520758716531387
101292,0.025146006055044284
101294,0.025830377495597592
101296,0.13520906103354585
101297,0.018132413260035025
101299,0.029137122949213497
101301,0.04192005167549397
101305,0.055177970647388
101308,0.31781733695731923
101318,0.009689670993149428
101327,0.3492775467338306
101329,0.00797868069406456
101332,0.05584052621573721
101337,0.03046441952019264
101343,0.0256541417554008
101345,0.0226672679325885
101346,0.013473905983583168
101353,0.019547814052140785
101354,0.11363924010673371
101355,0.20603459487712125
101356,0.017367015276292447
101362,0.07982128053299138
101363,0.48427215903860166
101365,0.017856095245879135
101366,0.04442044846796495
101367,0.17455794763550606
101368,0.010665674939525766
101374,0.16321970183461643
101380,0.013708383033404046
101383,0.038595293929017616
101398,0.016593117053569997
101399,0.2647114456295431
101401,0.2177856017205117
101412,0.060407640546172654
101426,0.06278120867779018
101427,0.34603583337411414
101428,0.1416064681756048
101429,0.18265511557935796
101434,0.016170971521245078
101440,0.17202470930396235
101448,0.06405263281327986
101449,0.05005301976836746
101465,0.03873143480491113
101467,0.01721306143331062
101472,0.05066384282267092
101478,0.16318341431317843
101497,0.05627567338799361
101504,0.029521816140382365
101547,0.011882960578672528
101548,0.09256150510959936
101555,0.05944145119976729
101570,0.012163814377905242
101572,0.02804932135505522
101578,0.048479019368752374
101580,0.10420440343018775
101588,0.09990465189523169
101602,0.04082728216096274
101610,0.105507165996325
101614,0.03056702648402848
101616,0.017448774152024154
101643,0.11827666499361061
101644,0.049176703975217534
101649,0.029058951603959618
101650,0.05502530006445411
101665,0.016201796564608198
101667,0.10624036440332084
101669,0.06726316240035729
101674,0.07139619921581186
101675,0.006883137004128657
101678,0.09595585967187577
101682,0.01607884381829506
101686,0.026199696704292792
101697,0.29393954231943625
101700,0.46055019379757867
101711,0.020475839249348125
101714,0.03839553280723378
101715,0.2251531325404364
101728,0.018821099039301924
101732,0.06447746936483303
101757,0.09106894150283644
101758,0.025897149321946495
101759,0.05921999536200259
101762,0.012068676061317245
101764,0.0648739915931326
101780,0.21679833859709252
101784,0.011850283218503238
101789,0.016039495380937244
101816,0.055854214016576996
101819,0.04582197599829908
101827,0.00945762304931236
101863,0.056038400965668464
101867,0.034336957998529316
101870,0.011435605047069326
101873,0.2013377996198087
101878,0.062169274015814666
101879,0.07789761189317472
101880,0.01980385067566997
101887,0.028353726034878658
101897,0.015467944653145755
101901,0.09125980927827258
101903,0.2358717025239555
101920,0.0299567427308961
101921,0.018649680753824834
101922,0.07535347944368896
101961,0.08796103498757216
101962,0.00742289809460257
101971,0.029229320170175502
101976,0.41701973363651407
102002,0.11932568144280414
102005,0.03001077131961378
102007,0.3309001865801228
102017,0.022468142216408284
102019,0.1775727778206455
102029,0.01326141967425988
102051,0.10148637155252205
102052,0.01000560559910855
102054,0.02674069888865025
102062,0.046902720333345006
102067,0.13352504318995284
102068,0.1091985462948766
102070,0.0490458409466234
102090,0.08792159152513983
102092,0.03278933890737844
102099,0.08576085729175752
102100,0.029321293091979967
102112,0.09184632126904538
102113,0.0201453005279081
102122,0.3050512689493094
102123,0.027705998140112202
102125,0.022424773775375578
102126,0.24583948561444238
102146,0.01604986910420097
102147,0.0829713193074656
102151,0.04644989959114744
102158,0.1892759465624462
102159,0.019151065681168426
102162,0.029177375709375192
102165,0.040894926671847735
102166,0.016924562813129772
102174,0.007834666146129552
102193,0.18077540988429733
102198,0.023477136105820702
102205,0.20652505405994304
102206,0.010295612728551052
102218,0.01843276224697318
102221,0.022371808637827256
102230,0.0736793374134255
102238,0.023950610911863107
102248,0.031733706473343844
102252,0.20948667187308959
102259,0.049059285776410944
102262,0.14470855292184368
102273,0.05170332695202381
102286,0.1804349771227603
102293,0.006498457375774688
102294,0.04328277099878235
102296,0.054969445169627255
102298,0.120609683352193
102303,0.020386184219734503
102309,0.04700680148565155
102315,0.04175260764367413
102340,0.0339863772215347
102342,0.048387143126937836
102344,0.02357304783413892
102346,0.07544840377236482
102347,0.010214698956949307
102374,0.062002771437217864
102380,0.03463501428282763
102387,0.011514132285636742
102393,0.024131034484657553
102403,0.014885288198123724
102413,0.035285550991047784
102414,0.008601615513575907
102415,0.04739481566436637
102416,0.07466618003201055
102439,0.03025110190707074
102441,0.02655381877538319
102443,0.016457939850037247
102444,0.1934873558304824
102445,0.09500657796080997
102448,0.021740094013675246
102449,0.044457466947386455
102450,0.22297484420294827
102456,0.011842383877085978
102458,0.11036093509946497
102459,0.057434178365286866
102465,0.030173685945795652
102470,0.2474425506099588
102471,0.015956301776406764
102475,0.02715197678594472
102476,0.21389091810053573
102506,0.02693683888467579
102509,0.03542048232390089
102519,0.017588752710132056
102522,0.044734297110276135
102545,0.025203864982755557
102549,0.022240507221504502
102562,0.01564395504568582
102563,0.01450254849288784
102568,0.07827499212023983
102582,0.04618973761819753
102592,0.006111554405539476
102597,0.08674513842630334
102605,0.021716765008590693
102614,0.02721741946945445
102617,0.13099390787919138
102634,0.02752910797673356
102652,0.023313007376667833
102655,0.008129941254817214
102671,0.062230372646660856
102694,0.22847270124976632
102701,0.03556151657058072
102703,0.006260196559211551
102704,0.024604115217449832
102713,0.009102065954361754
102720,0.08505055409110698
102731,0.01973880424158955
102733,0.021449696597498902
102749,0.01676358312843411
102755,0.11517155949605597
102763,0.006067305756549553
102770,0.042639995354325604
102772,0.07138383315369728
102799,0.08620036156165413
102838,0.012372549722256895
102854,0.023122863844393507
102862,0.23787849016897525
102863,0.022143647229473176
102867,0.01098369254324155
102868,0.009302453613885958
102878,0.06382925011021912
102887,0.020364232211695848
102898,0.3730050851931571
102904,0.07440033100789678
102912,0.036872442509218395
102919,0.041157296912309925
102927,0.11758877832877036
102932,0.06482515162911887
102933,0.049041068788887324
102935,0.012282346660535095
102958,0.06514376342731175
102969,0.2886282536842982
102971,0.024319164362871935
102975,0.060911251303043826
102979,0.02910387983452001
102982,0.009857350676493515
102987,0.2985785229731926
102989,0.02782925483666511
102995,0.06656395500738393
102996,0.013511840090858247
103000,0.03162704884324078
103001,0.09764714137561774
103004,0.01679611912803775
103010,0.013353849090976318
103025,0.3363424903553864
103029,0.013596567224267305
103046,0.0513672213423427
103056,0.022256110541764997
103062,0.09059313507673783
103078,0.015335650084360832
103083,0.018012395900590356
103092,0.04471003529518786
103096,0.036632155378014744
103097,0.05905538725029617
103102,0.2740914104516967
103112,0.05204967574163545
103132,0.027459752727937336
103144,0.058600079357153494
103145,0.11408964439332142
103146,0.005778004912146421
103147,0.08677554673421778
103158,0.026725765427802528
103171,0.08272594692807575
103173,0.022421232192234318
103184,0.01947376872119433
103195,0.09716794067031347
103196,0.09125013430575692
103206,0.015117877316898374
103230,0.11078830529770832
103231,0.1607529332122049
103232,0.01742487109444755
103239,0.06913372117974076
103240,0.10702313623096534
103243,0.013693773684302893
103252,0.09210513196228533
103258,0.036184069203939614
103259,0.08716670594319116
103279,0.012953957979363263
103280,0.007010086735911523
103286,0.05313193519798187
103287,0.38283984611103844
103290,0.007741776422617937
103298,0.0236066161522663
103315,0.006141783056699627
103319,0.01471402015207929
103334,0.27824491940914087
103336,0.04477845369306854
103345,0.03682002883740561
103368,0.02178733133594833
103371,0.24442434189995485
